run_id,experiment_version,experiment_role,model,origin_rows,prediction_rows,mape,score_1_mape,mae,rmse,duration_seconds,split_sha256,prepared_train_sha256,holdout_evaluated
20260918T020820Z_af4c0587_74e8c6f5,baseline_v1,development,persistence,576,9216,0.05933716196575024,0.9406628380342498,8.05120179969618,13.502593156491416,20.523397300000397,14c740902ea974d5de1d0836cbcae11c0c49b077c81487e407c69c4d0798d28e,5c01b304f62a1e893fb82be9c272065ee6b41d97fc6168834ebe3aed77716336,false
20260918T020820Z_af4c0587_74e8c6f5,baseline_v1,development,lightgbm_direct,576,9216,0.059547604991354836,0.9404523950086452,7.833485215624307,12.610142624534623,20.523397300000397,14c740902ea974d5de1d0836cbcae11c0c49b077c81487e407c69c4d0798d28e,5c01b304f62a1e893fb82be9c272065ee6b41d97fc6168834ebe3aed77716336,false
20260918T020820Z_af4c0587_74e8c6f5,baseline_v1,development,seasonal_day,576,9216,0.17770561363796367,0.8222943863620363,24.303326266059027,34.20988424138046,20.523397300000397,14c740902ea974d5de1d0836cbcae11c0c49b077c81487e407c69c4d0798d28e,5c01b304f62a1e893fb82be9c272065ee6b41d97fc6168834ebe3aed77716336,false
